EREIGNISJAHR_N;Bezirk;GESCHLECHT_CD_T;alt7;anzTF
2013;1001;F;20;7
2013;1001;M;4;1
2013;1001;M;5;1
2013;1001;M;8;2
2013;1001;M;9;1
2013;1001;M;10;2
2013;1001;M;11;5
2013;1001;M;12;7
2013;1001;M;13;9
2013;1001;M;14;8
2013;1001;M;15;9
2013;1001;M;16;14
2013;1001;M;17;18
2013;1001;M;18;13
2013;1001;M;19;10
2013;1001;M;20;5
2013;1002;F;3;1
2013;1002;F;6;1
2013;1002;F;9;2
2013;1002;F;10;1
2013;1002;F;11;3
2013;1002;F;13;3
2013;1002;F;14;3
2013;1002;F;15;3
2013;1002;F;16;8
2013;1002;F;17;7
2013;1002;F;18;13
2013;1002;F;19;13
2013;1002;F;20;3
2013;1002;M;4;1
2013;1002;M;5;1
2013;1002;M;6;1
2013;1002;M;9;2
2013;1002;M;10;1
2013;1002;M;11;2
2013;1002;M;12;4
2013;1002;M;13;10
2013;1002;M;14;9
2013;1002;M;15;6
2013;1002;M;16;9
2013;1002;M;17;14
2013;1002;M;18;12
2013;1002;M;19;7
2013;1002;M;20;2
2013;1003;F;1;1
2013;1003;F;9;1
2013;1003;F;10;2
2013;1003;F;11;5
2013;1003;F;12;2
2013;1003;F;13;5
2013;1003;F;14;5
2013;1003;F;15;6
2013;1003;F;16;21
2013;1003;F;17;14
2013;1003;F;18;39
2013;1003;F;19;30
2013;1003;F;20;10
2013;1003;M;1;3
2013;1003;M;2;1
2013;1003;M;6;1
2013;1003;M;7;2
2013;1003;M;8;3
2013;1003;M;9;1
2013;1003;M;10;1
2013;1003;M;11;8
2013;1003;M;12;9
2013;1003;M;13;14
2013;1003;M;14;16
2013;1003;M;15;17
2013;1003;M;16;21
2013;1003;M;17;32
2013;1003;M;18;32
2013;1003;M;19;12
2013;1003;M;20;6
2013;1004;F;1;1
2013;1004;F;4;1
2013;1004;F;8;1
2013;1004;F;9;3
2013;1004;F;10;3
2013;1004;F;11;5
2013;1004;F;12;13
2013;1004;F;13;11
2013;1004;F;14;21
2013;1004;F;15;20
2013;1004;F;16;30
2013;1004;F;17;58
2013;1004;F;18;66
2013;1004;F;19;70
2013;1004;F;20;38
2013;1004;M;1;1
2013;1004;M;6;2
2013;1004;M;8;3
2013;1004;M;9;4
2013;1004;M;10;4
2013;1004;M;11;7
2013;1004;M;12;22
2013;1004;M;13;15
2013;1004;M;14;29
2013;1004;M;15;30
2013;1004;M;16;22
2013;1004;M;17;42
2013;1004;M;18;62
2013;1004;M;19;31
2013;1004;M;20;9
2013;1005;F;2;1
2013;1005;F;7;1
2013;1005;F;8;1
2013;1005;F;9;1
2013;1005;F;10;2
2013;1005;F;11;4
2013;1005;F;12;1
2013;1005;F;13;4
2013;1005;F;14;7
2013;1005;F;15;6
2013;1005;F;16;16
2013;1005;F;17;15
2013;1005;F;18;28
2013;1005;F;19;19
2013;1005;F;20;8
2013;1005;M;1;2
2013;1005;M;3;1
2013;1005;M;4;1
2013;1005;M;5;1
2013;1005;M;6;1
2013;1005;M;8;1
2013;1005;M;10;3
2013;1005;M;11;3
2013;1005;M;12;9
2013;1005;M;13;7
2013;1005;M;14;18
2013;1005;M;15;10
2013;1005;M;16;21
2013;1005;M;17;26
2013;1005;M;18;23
2013;1005;M;19;18
2013;1005;M;20;3
2013;1006;F;1;1
2013;1006;F;4;1
2013;1006;F;7;1
2013;1006;F;8;1
2013;1006;F;9;2
2013;1006;F;11;1
2013;1006;F;12;2
2013;1006;F;13;4
2013;1006;F;14;6
2013;1006;F;15;13
2013;1006;F;16;9
2013;1006;F;17;26
2013;1006;F;18;33
2013;1006;F;19;26
2013;1006;F;20;10
2013;1006;M;1;3
2013;1006;M;5;2
2013;1006;M;6;1
2013;1006;M;9;5
2013;1006;M;10;2
2013;1006;M;11;2
2013;1006;M;12;6
2013;1006;M;13;8
2013;1006;M;14;19
2013;1006;M;15;28
2013;1006;M;16;17
2013;1006;M;17;25
2013;1006;M;18;22
2013;1006;M;19;14
2013;1006;M;20;3
2013;1007;F;4;1
2013;1007;F;8;1
2013;1007;F;9;1
2013;1007;F;10;1
2013;1007;F;11;2
2013;1007;F;13;4
2013;1007;F;14;3
2013;1007;F;15;3
2013;1007;F;16;7
2013;1007;F;17;9
2013;1007;F;18;13
2013;1007;F;19;11
2013;1007;F;20;3
2013;1007;M;5;1
2013;1007;M;9;2
2013;1007;M;10;3
2013;1007;M;11;1
2013;1007;M;12;2
2013;1007;M;13;5
2013;1007;M;14;5
2013;1007;M;15;12
2013;1007;M;16;9
2013;1007;M;17;9
2013;1007;M;18;8
2013;1007;M;19;3
2013;1007;M;20;1
2013;1101;F;8;1
2013;1101;F;9;1
2013;1101;F;11;2
2013;1101;F;12;1
2013;1101;F;13;6
2013;1101;F;14;1
2013;1101;F;15;5
2013;1101;F;16;7
2013;1101;F;17;8
2013;1101;F;18;8
2013;1101;F;19;9
2013;1101;F;20;5
2013;1101;M;8;1
2013;1101;M;10;1
2013;1101;M;11;2
2013;1101;M;12;4
2013;1101;M;13;4
2013;1101;M;14;9
2013;1101;M;15;4
2013;1101;M;16;8
2013;1101;M;17;11
2013;1101;M;18;13
2013;1101;M;19;1
2013;1101;M;20;2
2013;1102;F;10;1
2013;1102;F;12;1
2013;1102;F;13;1
2013;1102;F;14;1
2013;1102;F;15;3
2013;1102;F;16;3
2013;1102;F;17;11
2013;1102;F;18;19
2013;1102;F;19;19
2013;1102;F;20;3
2013;1102;M;9;1
2013;1102;M;10;2
2013;1102;M;11;3
2013;1102;M;12;2
2013;1102;M;13;3
2013;1102;M;14;6
2013;1102;M;15;10
2013;1102;M;16;11
2013;1102;M;17;16
2013;1102;M;18;11
2013;1102;M;19;5
2013;1102;M;20;1
2013;1103;F;8;1
2013;1103;F;13;1
2013;1103;F;15;3
2013;1103;F;16;3
2013;1103;F;17;8
2013;1103;F;18;10
2013;1103;F;19;8
2013;1103;F;20;3
2013;1103;M;11;1
2013;1103;M;12;2
2013;1103;M;13;3
2013;1103;M;14;4
2013;1103;M;15;3
2013;1103;M;16;4
2013;1103;M;17;6
2013;1103;M;18;10
2013;1103;M;19;5
2013;1103;M;20;1
2013;1104;F;8;1
2013;1104;F;10;2
2013;1104;F;11;3
2013;1104;F;12;2
2013;1104;F;13;2
2013;1104;F;14;4
2013;1104;F;15;5
2013;1104;F;16;5
2013;1104;F;17;7
2013;1104;F;18;13
2013;1104;F;19;15
2013;1104;F;20;3
2013;1104;M;4;1
2013;1104;M;8;1
2013;1104;M;9;1
2013;1104;M;11;3
2013;1104;M;13;2
2013;1104;M;14;6
2013;1104;M;15;8
2013;1104;M;16;6
2013;1104;M;17;16
2013;1104;M;18;12
2013;1104;M;19;10
2013;1105;F;9;1
2013;1105;F;10;1
2013;1105;F;13;3
2013;1105;F;14;1
2013;1105;F;15;12
2013;1105;F;16;8
2013;1105;F;17;18
2013;1105;F;18;20
2013;1105;F;19;15
2013;1105;F;20;12
2013;1105;M;1;1
2013;1105;M;5;2
2013;1105;M;7;1
2013;1105;M;9;1
2013;1105;M;10;1
2013;1105;M;11;1
2013;1105;M;12;5
2013;1105;M;13;9
2013;1105;M;14;9
2013;1105;M;15;4
2013;1105;M;16;14
2013;1105;M;17;21
2013;1105;M;18;21
2013;1105;M;19;7
2013;1105;M;20;6
2013;1106;F;1;1
2013;1106;F;6;1
2013;1106;F;8;2
2013;1106;F;9;1
2013;1106;F;10;6
2013;1106;F;11;5
2013;1106;F;12;3
2013;1106;F;13;5
2013;1106;F;14;13
2013;1106;F;15;14
2013;1106;F;16;25
2013;1106;F;17;33
2013;1106;F;18;63
2013;1106;F;19;44
2013;1106;F;20;12
2013;1106;M;1;3
2013;1106;M;5;1
2013;1106;M;6;1
2013;1106;M;7;3
2013;1106;M;8;1
2013;1106;M;9;2
2013;1106;M;10;4
2013;1106;M;11;3
2013;1106;M;12;10
2013;1106;M;13;9
2013;1106;M;14;10
2013;1106;M;15;22
2013;1106;M;16;26
2013;1106;M;17;43
2013;1106;M;18;36
2013;1106;M;19;25
2013;1106;M;20;7
2013;1107;F;1;2
2013;1107;F;5;1
2013;1107;F;6;1
2013;1107;F;9;1
2013;1107;F;11;5
2013;1107;F;12;5
2013;1107;F;13;6
2013;1107;F;14;13
2013;1107;F;15;12
2013;1107;F;16;19
2013;1107;F;17;44
2013;1107;F;18;60
2013;1107;F;19;45
2013;1107;F;20;32
2013;1107;M;1;1
2013;1107;M;5;1
2013;1107;M;7;1
2013;1107;M;8;1
2013;1107;M;9;3
2013;1107;M;10;4
2013;1107;M;11;6
2013;1107;M;12;13
2013;1107;M;13;9
2013;1107;M;14;7
2013;1107;M;15;35
2013;1107;M;16;25
2013;1107;M;17;37
2013;1107;M;18;31
2013;1107;M;19;22
2013;1107;M;20;7
2013;1108;F;5;1
2013;1108;F;8;2
2013;1108;F;9;4
2013;1108;F;10;3
2013;1108;F;11;7
2013;1108;F;12;3
2013;1108;F;13;5
2013;1108;F;14;4
2013;1108;F;15;10
2013;1108;F;16;18
2013;1108;F;17;43
2013;1108;F;18;56
2013;1108;F;19;59
2013;1108;F;20;21
2013;1108;M;1;3
2013;1108;M;2;1
2013;1108;M;5;1
2013;1108;M;6;1
2013;1108;M;7;2
2013;1108;M;8;1
2013;1108;M;10;5
2013;1108;M;11;6
2013;1108;M;12;5
2013;1108;M;13;12
2013;1108;M;14;15
2013;1108;M;15;22
2013;1108;M;16;32
2013;1108;M;17;40
2013;1108;M;18;36
2013;1108;M;19;20
2013;1108;M;20;9
2013;1109;F;10;1
2013;1109;F;12;1
2013;1109;F;13;1
2013;1109;F;14;3
2013;1109;F;15;8
2013;1109;F;16;6
2013;1109;F;17;13
2013;1109;F;18;34
2013;1109;F;19;25
2013;1109;F;20;15
2013;1109;M;1;1
2013;1109;M;5;1
2013;1109;M;11;5
2013;1109;M;12;1
2013;1109;M;13;2
2013;1109;M;14;3
2013;1109;M;15;9
2013;1109;M;16;8
2013;1109;M;17;12
2013;1109;M;18;14
2013;1109;M;19;6
2013;1109;M;20;6
2013;1110;F;10;2
2013;1110;F;11;1
2013;1110;F;13;4
2013;1110;F;14;1
2013;1110;F;15;2
2013;1110;F;16;4
2013;1110;F;17;10
2013;1110;F;18;13
2013;1110;F;19;6
2013;1110;F;20;7
2013;1110;M;1;1
2013;1110;M;7;1
2013;1110;M;10;2
2013;1110;M;11;3
2013;1110;M;12;5
2013;1110;M;13;4
2013;1110;M;14;5
2013;1110;M;15;6
2013;1110;M;16;11
2013;1110;M;17;12
2013;1110;M;18;15
2013;1110;M;19;8
2013;1110;M;20;3
2013;1200;F;1;4
2013;1200;F;5;2
2013;1200;F;6;1
2013;1200;F;7;5
2013;1200;F;8;4
2013;1200;F;9;7
2013;1200;F;10;8
2013;1200;F;11;16
2013;1200;F;12;25
2013;1200;F;13;23
2013;1200;F;14;46
2013;1200;F;15;57
2013;1200;F;16;107
2013;1200;F;17;196
2013;1200;F;18;244
2013;1200;F;19;249
2013;1200;F;20;144
2013;1200;M;1;8
2013;1200;M;3;1
2013;1200;M;4;1
2013;1200;M;5;3
2013;1200;M;6;4
2013;1200;M;7;5
2013;1200;M;8;9
2013;1200;M;9;15
2013;1200;M;10;11
2013;1200;M;11;23
2013;1200;M;12;30
2013;1200;M;13;42
2013;1200;M;14;52
2013;1200;M;15;89
2013;1200;M;16;109
2013;1200;M;17;159
2013;1200;M;18;183
2013;1200;M;19;107
2013;1200;M;20;37
2013;1301;F;5;1
2013;1301;F;6;1
2013;1301;F;8;3
2013;1301;F;9;2
2013;1301;F;10;4
2013;1301;F;11;11
2013;1301;F;12;18
2013;1301;F;13;22
2013;1301;F;14;40
2013;1301;F;15;44
2013;1301;F;16;81
2013;1301;F;17;128
2013;1301;F;18;171
2013;1301;F;19;152
2013;1301;F;20;52
2013;1301;M;1;7
2013;1301;M;5;2
2013;1301;M;6;1
2013;1301;M;7;1
2013;1301;M;8;3
2013;1301;M;9;4
2013;1301;M;10;16
2013;1301;M;11;13
2013;1301;M;12;24
2013;1301;M;13;29
2013;1301;M;14;46
2013;1301;M;15;67
2013;1301;M;16;87
2013;1301;M;17;137
2013;1301;M;18;136
2013;1301;M;19;69
2013;1301;M;20;21
2013;1302;F;8;1
2013;1302;F;10;1
2013;1302;F;11;1
2013;1302;F;12;2
2013;1302;F;13;3
2013;1302;F;14;1
2013;1302;F;15;8
2013;1302;F;16;9
2013;1302;F;17;14
2013;1302;F;18;12
2013;1302;F;19;10
2013;1302;F;20;4
2013;1302;M;7;3
2013;1302;M;9;2
2013;1302;M;10;1
2013;1302;M;11;5
2013;1302;M;13;2
2013;1302;M;14;7
2013;1302;M;15;4
2013;1302;M;16;10
2013;1302;M;17;11
2013;1302;M;18;15
2013;1302;M;19;4
2013;1302;M;20;3
2013;1303;F;1;1
2013;1303;F;6;1
2013;1303;F;8;2
2013;1303;F;9;1
2013;1303;F;10;2
2013;1303;F;11;2
2013;1303;F;12;12
2013;1303;F;13;10
2013;1303;F;14;10
2013;1303;F;15;17
2013;1303;F;16;21
2013;1303;F;17;39
2013;1303;F;18;56
2013;1303;F;19;40
2013;1303;F;20;15
2013;1303;M;1;1
2013;1303;M;5;2
2013;1303;M;8;1
2013;1303;M;9;6
2013;1303;M;10;4
2013;1303;M;11;1
2013;1303;M;12;9
2013;1303;M;13;7
2013;1303;M;14;31
2013;1303;M;15;30
2013;1303;M;16;30
2013;1303;M;17;34
2013;1303;M;18;52
2013;1303;M;19;27
2013;1303;M;20;7
2013;1304;F;1;1
2013;1304;F;3;1
2013;1304;F;5;1
2013;1304;F;8;1
2013;1304;F;9;2
2013;1304;F;10;1
2013;1304;F;11;2
2013;1304;F;12;3
2013;1304;F;13;5
2013;1304;F;14;6
2013;1304;F;15;9
2013;1304;F;16;9
2013;1304;F;17;25
2013;1304;F;18;35
2013;1304;F;19;37
2013;1304;F;20;7
2013;1304;M;1;1
2013;1304;M;5;1
2013;1304;M;8;2
2013;1304;M;9;4
2013;1304;M;10;2
2013;1304;M;12;9
2013;1304;M;14;10
2013;1304;M;15;12
2013;1304;M;16;18
2013;1304;M;17;21
2013;1304;M;18;18
2013;1304;M;19;12
2013;1304;M;20;1
2013;1305;F;1;1
2013;1305;F;10;1
2013;1305;F;13;3
2013;1305;F;14;3
2013;1305;F;15;3
2013;1305;F;16;8
2013;1305;F;17;5
2013;1305;F;18;16
2013;1305;F;19;9
2013;1305;F;20;5
2013;1305;M;1;1
2013;1305;M;4;2
2013;1305;M;5;1
2013;1305;M;9;2
2013;1305;M;10;1
2013;1305;M;11;2
2013;1305;M;12;7
2013;1305;M;13;5
2013;1305;M;14;3
2013;1305;M;15;7
2013;1305;M;16;9
2013;1305;M;17;5
2013;1305;M;18;6
2013;1305;M;19;9
2013;1400;F;1;3
2013;1400;F;8;1
2013;1400;F;9;1
2013;1400;F;10;5
2013;1400;F;11;11
2013;1400;F;12;8
2013;1400;F;13;15
2013;1400;F;14;19
2013;1400;F;15;20
2013;1400;F;16;32
2013;1400;F;17;56
2013;1400;F;18;91
2013;1400;F;19;82
2013;1400;F;20;34
2013;1400;M;1;1
2013;1400;M;5;1
2013;1400;M;6;1
2013;1400;M;7;5
2013;1400;M;8;1
2013;1400;M;9;6
2013;1400;M;10;10
2013;1400;M;11;11
2013;1400;M;12;8
2013;1400;M;13;23
2013;1400;M;14;24
2013;1400;M;15;35
2013;1400;M;16;46
2013;1400;M;17;57
2013;1400;M;18;60
2013;1400;M;19;45
2013;1400;M;20;11
2013;1501;F;1;1
2013;1501;F;9;1
2013;1501;F;11;1
2013;1501;F;12;1
2013;1501;F;13;3
2013;1501;F;14;5
2013;1501;F;15;12
2013;1501;F;16;9
2013;1501;F;17;19
2013;1501;F;18;22
2013;1501;F;19;19
2013;1501;F;20;18
2013;1501;M;9;3
2013;1501;M;10;2
2013;1501;M;11;4
2013;1501;M;12;4
2013;1501;M;13;12
2013;1501;M;14;6
2013;1501;M;15;16
2013;1501;M;16;15
2013;1501;M;17;17
2013;1501;M;18;14
2013;1501;M;19;17
2013;1501;M;20;4
2013;1502;F;10;1
2013;1502;F;13;1
2013;1502;F;14;9
2013;1502;F;15;6
2013;1502;F;16;7
2013;1502;F;17;13
2013;1502;F;18;18
2013;1502;F;19;17
2013;1502;F;20;5
2013;1502;M;8;1
2013;1502;M;10;2
2013;1502;M;12;3
2013;1502;M;13;4
2013;1502;M;14;6
2013;1502;M;15;11
2013;1502;M;16;6
2013;1502;M;17;8
2013;1502;M;18;21
2013;1502;M;19;13
2013;1502;M;20;2
2013;1503;F;11;1
2013;1503;F;12;2
2013;1503;F;13;3
2013;1503;F;14;1
2013;1503;F;15;1
2013;1503;F;16;7
2013;1503;F;17;11
2013;1503;F;18;13
2013;1503;F;19;24
2013;1503;F;20;7
2013;1503;M;1;1
2013;1503;M;10;1
2013;1503;M;11;2
2013;1503;M;12;1
2013;1503;M;13;3
2013;1503;M;14;9
2013;1503;M;15;3
2013;1503;M;16;3
2013;1503;M;17;10
2013;1503;M;18;14
2013;1503;M;19;9
2013;1503;M;20;3
2013;1600;F;11;1
2013;1600;F;13;2
2013;1600;F;14;2
2013;1600;F;15;3
2013;1600;F;16;5
2013;1600;F;17;9
2013;1600;F;18;26
2013;1600;F;19;11
2013;1600;F;20;3
2013;1600;M;1;2
2013;1600;M;5;1
2013;1600;M;6;2
2013;1600;M;7;1
2013;1600;M;10;2
2013;1600;M;12;2
2013;1600;M;13;3
2013;1600;M;14;3
2013;1600;M;15;9
2013;1600;M;16;5
2013;1600;M;17;14
2013;1600;M;18;18
2013;1600;M;19;10
2013;1600;M;20;4
2013;1721;F;1;3
2013;1721;F;3;2
2013;1721;F;5;1
2013;1721;F;7;2
2013;1721;F;8;2
2013;1721;F;9;2
2013;1721;F;10;5
2013;1721;F;11;6
2013;1721;F;12;12
2013;1721;F;13;17
2013;1721;F;14;18
2013;1721;F;15;38
2013;1721;F;16;47
2013;1721;F;17;71
2013;1721;F;18;138
2013;1721;F;19;117
2013;1721;F;20;58
2013;1721;M;1;2
2013;1721;M;2;1
2013;1721;M;5;1
2013;1721;M;6;6
2013;1721;M;7;2
2013;1721;M;8;3
2013;1721;M;9;3
2013;1721;M;10;5
2013;1721;M;11;16
2013;1721;M;12;16
2013;1721;M;13;31
2013;1721;M;14;33
2013;1721;M;15;46
2013;1721;M;16;49
2013;1721;M;17;82
2013;1721;M;18;73
2013;1721;M;19;54
2013;1721;M;20;24
2013;1722;F;1;1
2013;1722;F;4;2
2013;1722;F;8;1
2013;1722;F;10;2
2013;1722;F;11;5
2013;1722;F;12;3
2013;1722;F;13;5
2013;1722;F;14;9
2013;1722;F;15;15
2013;1722;F;16;21
2013;1722;F;17;30
2013;1722;F;18;49
2013;1722;F;19;42
2013;1722;F;20;14
2013;1722;M;1;2
2013;1722;M;4;1
2013;1722;M;6;1
2013;1722;M;7;1
2013;1722;M;8;2
2013;1722;M;9;2
2013;1722;M;10;5
2013;1722;M;11;5
2013;1722;M;12;13
2013;1722;M;13;6
2013;1722;M;14;13
2013;1722;M;15;19
2013;1722;M;16;25
2013;1722;M;17;30
2013;1722;M;18;29
2013;1722;M;19;10
2013;1722;M;20;7
2013;1723;F;1;3
2013;1723;F;2;1
2013;1723;F;3;1
2013;1723;F;7;1
2013;1723;F;8;1
2013;1723;F;9;1
2013;1723;F;10;3
2013;1723;F;11;6
2013;1723;F;12;8
2013;1723;F;13;7
2013;1723;F;14;16
2013;1723;F;15;21
2013;1723;F;16;25
2013;1723;F;17;40
2013;1723;F;18;47
2013;1723;F;19;47
2013;1723;F;20;9
2013;1723;M;1;2
2013;1723;M;5;1
2013;1723;M;8;2
2013;1723;M;9;3
2013;1723;M;10;8
2013;1723;M;11;8
2013;1723;M;12;10
2013;1723;M;13;21
2013;1723;M;14;28
2013;1723;M;15;26
2013;1723;M;16;32
2013;1723;M;17;40
2013;1723;M;18;36
2013;1723;M;19;19
2013;1723;M;20;7
2013;1724;F;5;2
2013;1724;F;7;1
2013;1724;F;11;2
2013;1724;F;13;5
2013;1724;F;14;4
2013;1724;F;15;4
2013;1724;F;16;15
2013;1724;F;17;21
2013;1724;F;18;30
2013;1724;F;19;27
2013;1724;F;20;5
2013;1724;M;5;2
2013;1724;M;8;1
2013;1724;M;10;1
2013;1724;M;11;5
2013;1724;M;12;13
2013;1724;M;13;13
2013;1724;M;14;13
2013;1724;M;15;15
2013;1724;M;16;22
2013;1724;M;17;27
2013;1724;M;18;11
2013;1724;M;19;12
2013;1724;M;20;5
2013;1725;F;9;1
2013;1725;F;11;2
2013;1725;F;12;4
2013;1725;F;13;9
2013;1725;F;14;11
2013;1725;F;15;13
2013;1725;F;16;16
2013;1725;F;17;29
2013;1725;F;18;29
2013;1725;F;19;27
2013;1725;F;20;14
2013;1725;M;1;2
2013;1725;M;2;1
2013;1725;M;5;1
2013;1725;M;6;1
2013;1725;M;7;1
2013;1725;M;9;1
2013;1725;M;10;1
2013;1725;M;11;6
2013;1725;M;12;10
2013;1725;M;13;18
2013;1725;M;14;17
2013;1725;M;15;21
2013;1725;M;16;22
2013;1725;M;17;20
2013;1725;M;18;15
2013;1725;M;19;10
2013;1725;M;20;4
2013;1726;F;4;1
2013;1726;F;7;1
2013;1726;F;9;1
2013;1726;F;11;3
2013;1726;F;12;4
2013;1726;F;13;9
2013;1726;F;14;15
2013;1726;F;15;15
2013;1726;F;16;18
2013;1726;F;17;27
2013;1726;F;18;66
2013;1726;F;19;41
2013;1726;F;20;19
2013;1726;M;1;1
2013;1726;M;4;1
2013;1726;M;6;1
2013;1726;M;8;1
2013;1726;M;9;3
2013;1726;M;10;1
2013;1726;M;11;6
2013;1726;M;12;10
2013;1726;M;13;10
2013;1726;M;14;10
2013;1726;M;15;21
2013;1726;M;16;28
2013;1726;M;17;41
2013;1726;M;18;29
2013;1726;M;19;16
2013;1726;M;20;6
2013;1727;F;3;1
2013;1727;F;5;1
2013;1727;F;10;3
2013;1727;F;11;5
2013;1727;F;12;4
2013;1727;F;13;12
2013;1727;F;14;8
2013;1727;F;15;9
2013;1727;F;16;24
2013;1727;F;17;38
2013;1727;F;18;41
2013;1727;F;19;44
2013;1727;F;20;14
2013;1727;M;1;1
2013;1727;M;5;2
2013;1727;M;6;2
2013;1727;M;7;1
2013;1727;M;8;1
2013;1727;M;9;2
2013;1727;M;10;3
2013;1727;M;11;7
2013;1727;M;12;13
2013;1727;M;13;8
2013;1727;M;14;11
2013;1727;M;15;16
2013;1727;M;16;15
2013;1727;M;17;43
2013;1727;M;18;33
2013;1727;M;19;26
2013;1727;M;20;7
2013;1728;F;8;4
2013;1728;F;9;3
2013;1728;F;10;3
2013;1728;F;11;3
2013;1728;F;12;5
2013;1728;F;13;6
2013;1728;F;14;15
2013;1728;F;15;17
2013;1728;F;16;28
2013;1728;F;17;45
2013;1728;F;18;54
2013;1728;F;19;67
2013;1728;F;20;21
2013;1728;M;1;1
2013;1728;M;4;1
2013;1728;M;5;2
2013;1728;M;6;3
2013;1728;M;7;1
2013;1728;M;8;3
2013;1728;M;9;4
2013;1728;M;10;7
2013;1728;M;11;3
2013;1728;M;12;12
2013;1728;M;13;12
2013;1728;M;14;17
2013;1728;M;15;26
2013;1728;M;16;29
2013;1728;M;17;38
2013;1728;M;18;47
2013;1728;M;19;21
2013;1728;M;20;7
2013;1841;F;11;1
2013;1841;F;13;2
2013;1841;F;14;2
2013;1841;F;15;3
2013;1841;F;16;5
2013;1841;F;17;7
2013;1841;F;18;7
2013;1841;F;19;5
2013;1841;F;20;7
2013;1841;M;10;2
2013;1841;M;11;1
2013;1841;M;13;2
2013;1841;M;14;2
2013;1841;M;15;5
2013;1841;M;16;6
2013;1841;M;17;8
2013;1841;M;18;4
2013;1841;M;19;3
2013;1841;M;20;2
2013;1842;F;11;1
2013;1842;F;13;1
2013;1842;F;14;1
2013;1842;F;15;2
2013;1842;F;16;4
2013;1842;F;17;5
2013;1842;F;18;7
2013;1842;F;19;9
2013;1842;F;20;3
2013;1842;M;8;1
2013;1842;M;12;1
2013;1842;M;13;3
2013;1842;M;14;2
2013;1842;M;15;6
2013;1842;M;16;1
2013;1842;M;17;2
2013;1842;M;18;6
2013;1842;M;19;2
2013;1842;M;20;2
2013;1843;F;1;1
2013;1843;F;10;1
2013;1843;F;14;3
2013;1843;F;15;1
2013;1843;F;16;1
2013;1843;F;17;7
2013;1843;F;18;15
2013;1843;F;19;12
2013;1843;F;20;1
2013;1843;M;8;1
2013;1843;M;11;1
2013;1843;M;12;2
2013;1843;M;13;2
2013;1843;M;14;5
2013;1843;M;15;6
2013;1843;M;16;5
2013;1843;M;17;6
2013;1843;M;18;12
2013;1843;M;19;4
2013;1844;F;9;1
2013;1844;F;10;1
2013;1844;F;11;2
2013;1844;F;12;1
2013;1844;F;13;4
2013;1844;F;14;5
2013;1844;F;15;2
2013;1844;F;16;2
2013;1844;F;17;8
2013;1844;F;18;22
2013;1844;F;19;12
2013;1844;F;20;4
2013;1844;M;1;2
2013;1844;M;7;1
2013;1844;M;9;1
2013;1844;M;10;2
2013;1844;M;11;2
2013;1844;M;13;5
2013;1844;M;14;6
2013;1844;M;15;5
2013;1844;M;16;6
2013;1844;M;17;11
2013;1844;M;18;13
2013;1844;M;19;9
2013;1844;M;20;1
2013;1845;F;1;1
2013;1845;F;10;3
2013;1845;F;11;3
2013;1845;F;12;1
2013;1845;F;13;2
2013;1845;F;14;1
2013;1845;F;15;6
2013;1845;F;16;6
2013;1845;F;17;21
2013;1845;F;18;24
2013;1845;F;19;20
2013;1845;F;20;6
2013;1845;M;7;1
2013;1845;M;8;1
2013;1845;M;9;2
2013;1845;M;11;6
2013;1845;M;12;2
2013;1845;M;13;5
2013;1845;M;14;5
2013;1845;M;15;12
2013;1845;M;16;10
2013;1845;M;17;18
2013;1845;M;18;16
2013;1845;M;19;11
2013;1845;M;20;2
2013;1846;F;7;1
2013;1846;F;9;1
2013;1846;F;10;1
2013;1846;F;12;2
2013;1846;F;13;5
2013;1846;F;14;3
2013;1846;F;15;4
2013;1846;F;16;4
2013;1846;F;17;11
2013;1846;F;18;12
2013;1846;F;19;10
2013;1846;F;20;4
2013;1846;M;6;1
2013;1846;M;9;1
2013;1846;M;11;3
2013;1846;M;12;3
2013;1846;M;13;4
2013;1846;M;14;7
2013;1846;M;15;12
2013;1846;M;16;7
2013;1846;M;17;10
2013;1846;M;18;13
2013;1846;M;19;5
2013;1847;F;11;1
2013;1847;F;13;1
2013;1847;F;14;1
2013;1847;F;15;5
2013;1847;F;16;8
2013;1847;F;17;7
2013;1847;F;18;6
2013;1847;F;19;9
2013;1847;F;20;5
2013;1847;M;4;1
2013;1847;M;9;2
2013;1847;M;12;2
2013;1847;M;13;3
2013;1847;M;14;3
2013;1847;M;15;7
2013;1847;M;16;9
2013;1847;M;17;9
2013;1847;M;18;7
2013;1847;M;19;2
2013;1847;M;20;1
2013;1848;F;1;1
2013;1848;F;9;5
2013;1848;F;10;4
2013;1848;F;11;3
2013;1848;F;12;5
2013;1848;F;13;8
2013;1848;F;14;11
2013;1848;F;15;13
2013;1848;F;16;20
2013;1848;F;17;37
2013;1848;F;18;46
2013;1848;F;19;54
2013;1848;F;20;25
2013;1848;M;1;1
2013;1848;M;7;2
2013;1848;M;9;2
2013;1848;M;10;4
2013;1848;M;11;7
2013;1848;M;12;12
2013;1848;M;13;8
2013;1848;M;14;15
2013;1848;M;15;19
2013;1848;M;16;20
2013;1848;M;17;28
2013;1848;M;18;23
2013;1848;M;19;19
2013;1848;M;20;5
2013;1849;F;11;2
2013;1849;F;12;1
2013;1849;F;13;5
2013;1849;F;14;6
2013;1849;F;15;6
2013;1849;F;16;12
2013;1849;F;17;16
2013;1849;F;18;30
2013;1849;F;19;30
